Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,12720175,38655114,WRAG TIME AIR FRGHT,WRAGTIME AIR FRGHT,-,400 WHITE HORSE PIKE,-,HADDON HEIGHTS,NJ,A,Accepted original DUNS based on input data given,12720175,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Single Location,Wragtime Transportation In,"400 White Horse Pike Haddon Heights, NJ 08035-1707, United States ",800-586-9701 ,-,-
,80256050,19667630,INS & BONDS AGNCY TX,INS BONDS AGNCY TX,-,5726 W HAUSMAN RD,-,SAN ANTONIO,TX,D,After research on the web found possible DUNS,80256050 / 19667630,"On hoovers for JUNE DUNS we found company name "" Insurance & Bonds Agency of Texas "" where name matches partially and address matches completely and for MAY DUNS we found company name "" Insurance & Bonds Agency of Texas, LLC "" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Insurance & Bonds Agency of Texas,"10101 Reunion Pl Ste 100, San Antonio, TX ",210-696-6688 ,80256050 / 19667630,-
,364503248,151524139,SCHWARTZ BROTHERS,SCHWARTZ BROTHERS,-,325 118TH AVE SE STE 106,-,BELLEVUE,WA,B,After research on the web accept original DUNS,151524139,We could find no company name with JUNE DUNS . For MAY DUNS we could find input company name matches partially and address matches.,,May,Headquarters,SCHWARTZ BROTHER'S RESTAURANTS,"325 118th Ave Se Ste 106 Bellevue, WA 98005-3539, United States ",425-455-3948 ,-,151524139
,785144515,786640839,EYE LIGHTING INTERNATIONAL,EYE LIGHTING INTERNATIONAL,-,9150 HENDRICKS RD,-,MENTOR,OH,D,After research on the web found possible DUNS,785144515 / 786640839,"On hoovers for JUNE DUNS we found company name ""Eye Lightning International of "" where name and address matches partially and for MAY DUNS we found company name ""Eye Lighting International of North America, Inc. "" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Eye Lightning International of,"8150 Hendricks Road , Mentor, OH",440-350-7000,785144515 / 786640839,-
,15638745,77367626,UNIVERSAL SPACE NETW,UNIVERSAL SPACE NTWK,-,417 CAREDEAN DR,-,HORSHAM,PA,D,After research on the web found possible DUNS,015638745 / 077367626,"On hoovers for JUNE DUNS we found company name ""Universal Space Network, Inc."" where name matches partially and address matches completely and for MAY DUNS we found company name ""Universal Space Network, Inc."" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Universal Space Network, Inc.","417 Caredean Dr Ste A Horsham, PA 19044-1311, United States ",215-328-9130 ,015638745 / 077367626,15638745
,828308929,199481743,DAVIS STANDARD LLC,DAVISSTANDARD LLC,-,1 EXTRUSION DR,-,PAWCATUCK,CT,A,Accepted original DUNS based on input data given,828308929,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Headquarters,"Davis-Standard, LLC","1 Extrusion Dr Pawcatuck, CT 06379-2327, United States ",860-599-1010 ,-,828308929
,845084289,81889594,SAKAI AMERICA INC,SAKAI AMERICA INC,-,90 INTERNATIONAL PKWY,-,ADAIRSVILLE,GA,D,After research on the web found possible DUNS,845084289 / 081889594,"On hoovers for JUNE DUNS we found company name ""Sakai America, Inc."" where name and address matches completely and for MAY DUNS we found company name ""Sakai America, Inc."" where name and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Sakai America, Inc.","90 International Pkwy Adairsville, GA 30103-2026, United States ",770-877-9433 ,845084289 / 081889594,-
,163691129,121487180,MARCH HODGE BALTIMRE,MARCH HODGE BALTIMRE,-,2260 CRAIN HWY,-,BOWIE,MD,A,Accepted original DUNS based on input data given,163691129,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address matches.,,June,Single Location,MARCH HODGE BALTIMORE HOLDING CO LLC,"2260 Crain Hwy Bowie, MD 20716-3411, United States ",301-867-6150 ,-,-
,626152255,878124528,KIRCO MANAGEMENT SERVICES,KIRCO MANAGEMENT SERVICE,-,101 W BIG BEAVER RD,-,TROY,MI,D,After research on the web found possible DUNS,626152255 / 878124528,"On hoovers for JUNE DUNS we found company name ""Kirco Management Services, LLC"" where name matches partially and address matches completely and for MAY DUNS we found company name ""KIRCO MANAGEMENT HOLDING COMPANY"" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Kirco Management Services, LLC","101 W Big Beavr Rd #200 Troy, MI 48084-5255, United States ",248-680-7180 ,626152255 / 878124528,878124528
,627187446,868725367,UNITED PERSONNEL SVC,UNITED PERSONNEL SVC,-,1331 MAIN ST,-,SPRINGFIELD,MA,D,After research on the web found possible DUNS,627187446 / 868725367,"On hoovers for JUNE DUNS we found company name ""United Personnel Services Inc"" where name matches partially and address matches completely and for MAY DUNS we found company name ""United Personnel Services Inc"" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,United Personnel Services Inc,"1331 Main St Ste 23 Springfield, MA 01103-1660, United States ",413-736-0800 ,627187446 / 868725367,627187446
,75612591,27801393,CUSTOM BENEFITS CONS,CUSTOM BENEFITS CONS,-,300 S 4TH ST # 704,-,LAS VEGAS,NV,B,After research on the web accept original DUNS,27801393,We could find no company name with JUNE DUNS. For MAY DUNS we could find input company name and address matches.,,May,Single Location,CUSTOM BENEFIT CONSULTANTS INC,"300 S 4th St Ste 704 Las Vegas, NV 89101-6023, United States ",702-838-2777,-,-
,21335229,809429520,WILLIAMS & PARKER LL,WILLIAMS PARKER LL,-,607 VICTORIA PL,-,THOMASVILLE,GA,D,After research on the web found possible DUNS,021335229 / 809429520,"On hoovers for JUNE DUNS we found company name "" Williams Investment Ltd "" name matches partially and address matches completely and for MAY DUNS we found company name "" Williams and Parker LLC "" name and address matches partially. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,Williams Investment Ltd,"607 Victoria Pl Thomasville, GA 31792-6617, United States ",229-226-4300 ,021335229 / 809429520,21335229
,63857951,76336457,CHESAPEAKENETCRAFT,CHESAPEAKENETCRAFT,-,239 JENNINGS RD,-,CARTERSVILLE,VA,A,Accepted original DUNS based on input data given,63857951,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Single Location,Chesapeake Netcraftsmen LLC,"239 Jennings Rd Cartersville, VA 23027-9740, United States ",571-239-6006 ,-,-
,809143217,6993018,NY COMMUNITY BANCORP,NY COMMUNITY BANCORP,-,615 MERRICK AVE,-,WESTBURY,NY,D,After research on the web found possible DUNS,809143217 / 006993018,"On hoovers for JUNE DUNS we found company name ""New York Community Bancorp, Inc."" where name matches partially and address matches completely and for MAY DUNS we found company name ""New York Community Bank"" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"New York Community Bancorp, Inc.","615 Merrick Ave Westbury, NY 11590-6607, United States ",516-683-4100 ,809143217 / 006993018,809143217 / 006993018
,847025756,808380864,HAGERMAN INC,HAGERMAN INC,-,PO BOX 11848,-,FORT WAYNE,IN,A,Accepted original DUNS based on input data given,847025756,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Headquarters,"Hagerman, Inc.","510 W Washington Blvd Fort Wayne, IN , P.O. BOX 11848",260-424-1470 ,-,847025756
,78325435,963886887,TCA IMPORTS LLC,TCA IMPORTS LLC,-,15802 WAYZATA BLVD,-,WAYZATA,MN,D,After research on the web found possible DUNS,078325435 / 963886887,"On hoovers for JUNE DUNS we found company name ""Twin Cities Automotive, LLC"" where name matches partially and address matches completely and for MAY DUNS we found company name ""TCA IMPORTS, LLC"" where name and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Twin Cities Automotive, LLC","15802 Wayzata Blvd Wayzata, MN 55391-1411, United States ",952-303-7500 ,078325435 / 963886887,78325435
,52277841,879055069,UBISOFT,UBISOFT,-,625 3RD ST FL 3RD,-,SAN FRANCISCO,CA,D,After research on the web found possible DUNS,052277841 / 879055069,"On hoovers for JUNE DUNS we found company name ""Ubisoft, Inc."" where name matches partially and address matches completely and for MAY DUNS we found company name ""Ubisoft Holdings, Inc."" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Ubisoft, Inc.","625 3rd St San Francisco, CA 94107-1901, United States ",415-547-4000 ,052277841 / 879055069,879055069
,33447648,125828624,STEWART STAFFING SOL,STEWART STAFFING SOL,-,10 COLUMBUS BLVD,-,HARTFORD,CT,A,Accepted original DUNS based on input data given,33447648,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,"Stewart Staffing Solutions, LLC","10 Columbus Blvd Fl 6 Hartford, CT 06106-1976, United States ",860-293-1554 ,-,-
,364208025,118331441,ALL WEATHER INC,ALL WEATHER INC,-,1165 NATIONAL DR,-,SACRAMENTO,CA,A,Accepted original DUNS based on input data given,364208025,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find no company name and address,,June,Single Location,"ALL WEATHER, INC.","1165 National Dr Sacramento, CA 95834-1901, United States ",916-928-1000 ,-,-
,129698809,837129535,REYNOLDS & ROWELLA,REYNOLDS ROWELLA,-,90 GROVE ST STE 101,-,RIDGEFIELD,CT,A,Accepted original DUNS based on input data given,129698809,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Headquarters,Reynolds & Rowella LLP,"90 Grove St Ste 101 Ridgefield, CT 06877-4120, United States ",203-438-0161 ,-,129698809
,59018622,791216042,MICRON PRODUCTS INC,MICRON PRODUCTS INC,-,25 SAWYER PASSWAY,-,FITCHBURG,MA,D,After research on the web found possible DUNS,059018622 / 791216042,"On hoovers for JUNE DUNS we found company name ""Micron Products Inc."" where nameand address matches completely and for MAY DUNS we found company name ""Micron Products Inc."" where name and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Branch,Micron Products Inc.,"25 Sawyer Passway Fitchburg, MA 01420-5702, United States ",978-345-5000 ,059018622 / 791216042,-
,34076688,621394592,EUROPE EXPRESS,EUROPE EXPRESS,-,19909 120TH AVE NE,-,BOTHELL,WA,A,Accepted original DUNS based on input data given,34076688,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Single Location,"Europe Express, Inc.","19909 120th Ave Ne #202 Bothell, WA 98011-8256, United States ",800-927-3876 ,-,-
,829218036,61629742,RISING MEDICAL SLTNS,RISING MEDICAL SLTNS,-,325N N LA SALLE DR,-,CHICAGO,IL,D,After research on the web found possible DUNS,829218036 / 061629742,"On hoovers for JUNE DUNS we found company name ""Rising Medical Solutions, LLC"" where name matches partially and address matches completely and for MAY DUNS we found company name ""Rising Holdings, Inc"" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Rising Medical Solutions, LLC","325 N La Salle Dr Ste 475 Chicago, IL 60654-5111, United States ",312-559-8445 ,829218036 / 061629742,-
,3429550,9405064,BROADWAY HOUSING COM,BROADWAY HOUSING COM,-,583 RIVERSIDE DR,-,NEW YORK,NY,D,After research on the web found possible DUNS,003429550 / 009405064,"On hoovers for JUNE DUNS we found company name ""Broadway Housing Communities, Inc."" and name matches partially and address matches completely and for MAY DUNS we found company name "" BROADWAY HOUSING COMMUNITIES, INC. "" and name matches partially and address matches partially. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Broadway Housing Communities, Inc.","583 Riverside Dr New York, NY 10031-8346, United States ",212-928-0270 ,003429550 / 009405064,-
,800327707,9500523,BURNS GROUP NYC LLC,BURNS GROUP NYC LLC,-,220 W 19TH ST FL 12,-,NEW YORK,NY,D,After research on the web found possible DUNS,800327707 / 009500523,"On hoovers for JUNE DUNS we found company name ""Burns Group Nyc, LLC"" and name and address matches completely and for MAY DUNS we found company name ""Burns Group"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Burns Group Nyc, LLC","220 W 19th St Fl 12 New York, NY 10011-4035, United States ",212-924-2293 ,800327707 / 009500523,-
,5040480,57811382,CROWN EQUIPMENT CORP,CROWN EQUIPMENT CORP,-,40 S WASHINGTON ST,-,NEW BREMEN,OH,D,After research on the web found possible DUNS,005040480 / 057811382,"On hoovers for JUNE DUNS we found company name ""CROWN EQUIPMENT CORPORATION"" and name and address matches completely and for MAY DUNS we found company name ""Crown Credit Company"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,CROWN EQUIPMENT CORPORATION,"44 S Washington St New Bremen, OH 45869-1247, United States ",419-629-2311 ,005040480 / 057811382,5040480
,2139504,797079329,ST GEORGE WAREHOUSE,ST GEORGE WAREHOUSE,-,5 LOGISTICS DR,-,KEARNY,NJ,D,After research on the web found possible DUNS,002139504 / 797079329,"On hoovers for JUNE DUNS we found company name ""Worldwide Design Concepts Inc"" and tradestyle and address matches completely and for MAY DUNS we found company name ""St. George Warehouse of S. Car"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,Worldwide Design Concepts Inc,"5 Logistics Dr Kearny, NJ 07032-6550, United States ",973-578-8400 ,002139504 / 797079329,2139504
